country,date,elo_rating
Panama,2024-07-01,1746
Panama,2024-07-06,1730
Panama,2024-10-12,1719
Panama,2024-10-15,1713
Panama,2024-11-14,1736
Panama,2024-11-18,1726
Panama,2025-09-04,1748
Panama,2025-09-08,1733
Panama,2025-10-10,1740
Panama,2025-10-14,1723
Panama,2025-11-13,1738
Panama,2025-11-18,1742
Panama,2026-01-18,1743
Panama,2026-01-22,1733
Panama,2026-03-27,1730
Panama,2026-03-31,1737
Paraguay,2024-06-07,1709
Paraguay,2024-06-11,1697
Paraguay,2024-06-16,1710
Paraguay,2024-06-24,1703
Paraguay,2024-06-28,1690
Paraguay,2024-07-02,1661
Paraguay,2024-09-06,1678
Paraguay,2024-09-10,1710
Paraguay,2024-10-10,1723
Paraguay,2024-10-15,1741
Paraguay,2024-11-14,1775
Paraguay,2024-11-19,1774
Paraguay,2025-06-05,1831
Paraguay,2025-06-10,1824
Paraguay,2025-09-04,1823
Paraguay,2025-09-09,1843
Paraguay,2025-10-10,1846
Paraguay,2025-10-14,1832
Paraguay,2025-11-15,1821
Paraguay,2025-11-18,1832
Paraguay,2026-03-27,1843
Paraguay,2026-03-31,1832
Peru,2024-03-22,1744
Peru,2024-03-26,1745
Peru,2024-06-07,1741
Peru,2024-06-14,1743
Peru,2024-06-21,1742
Peru,2024-06-25,1715
Peru,2024-06-29,1709
Peru,2024-09-06,1721
Peru,2024-09-10,1713
Peru,2024-10-11,1741
Peru,2024-10-15,1733
Peru,2024-11-15,1724
Peru,2024-11-19,1722
Peru,2025-06-06,1739
Peru,2025-06-10,1743
Peru,2025-09-04,1730
Peru,2025-09-09,1710
Peru,2026-03-28,1699
Poland,2024-03-21,1714
Poland,2024-03-26,1720
Poland,2024-06-07,1737
Poland,2024-06-10,1745
Poland,2024-06-16,1734
Poland,2024-06-21,1709
Poland,2024-06-25,1729
Poland,2024-09-05,1755
Poland,2024-09-08,1747
Poland,2024-10-12,1728
Poland,2024-10-15,1733
Poland,2024-11-15,1724
Poland,2024-11-18,1699
Poland,2025-09-04,1698
Poland,2025-10-09,1714
Poland,2025-11-14,1730
Poland,2026-03-31,1729
Portugal,2024-03-21,2035
Portugal,2024-03-26,2012
Portugal,2024-06-04,2014
Portugal,2024-06-08,2000
Portugal,2024-06-11,2002
Portugal,2024-06-18,2013
Portugal,2024-06-22,2031
Portugal,2024-06-26,1963
Portugal,2024-07-01,1950
Portugal,2024-07-05,1959
Portugal,2024-09-05,1971
Portugal,2024-09-08,1975
Portugal,2024-10-12,1994
Portugal,2024-10-15,1984
Portugal,2024-11-15,1993
Portugal,2024-11-18,1993
Portugal,2025-06-04,2020
Portugal,2025-06-08,2030
Portugal,2025-09-06,2033
Portugal,2025-09-09,2041
Portugal,2025-10-11,2043
Portugal,2025-10-14,2026
Portugal,2025-11-13,1974
Portugal,2025-11-16,1976
Portugal,2026-03-28,1975
Portugal,2026-03-31,1984
Puerto Rico,2024-03-21,1146
Puerto Rico,2024-03-24,1129
Puerto Rico,2024-06-06,1145
Puerto Rico,2024-06-11,1147
Puerto Rico,2024-09-06,1134
Puerto Rico,2024-09-09,1141
Puerto Rico,2024-10-11,1109
Puerto Rico,2024-10-14,1119
Puerto Rico,2024-11-15,1131
Puerto Rico,2024-11-18,1120
Puerto Rico,2025-10-14,1134
Qatar,2024-01-05,1520
Qatar,2024-01-12,1533
Qatar,2024-01-17,1543
Qatar,2024-01-22,1554
Qatar,2024-01-29,1564
Qatar,2024-02-03,1564
Qatar,2024-02-07,1601
Qatar,2024-02-10,1631
Qatar,2024-03-21,1638
Qatar,2024-03-26,1647
Qatar,2024-06-06,1629
Qatar,2024-06-11,1631
Qatar,2024-09-05,1584
Qatar,2024-09-10,1574
Qatar,2024-10-10,1579
Qatar,2024-10-15,1565
Qatar,2024-11-14,1587
Qatar,2024-11-19,1552
Qatar,2024-12-21,1553
Qatar,2024-12-24,1529
Qatar,2024-12-27,1524
Qatar,2025-06-05,1530
Qatar,2025-06-10,1517
Qatar,2025-08-24,1500
Qatar,2025-09-03,1496
Qatar,2025-09-07,1487
Qatar,2025-10-08,1483
Qatar,2025-10-14,1502
Qatar,2025-11-17,1486
Qatar,2025-12-01,1458
Qatar,2025-12-04,1454
Qatar,2025-12-07,1425
Republic of Ireland,2024-03-23,1615
Republic of Ireland,2024-03-26,1607
Republic of Ireland,2024-06-04,1621
Republic of Ireland,2024-06-11,1619
Republic of Ireland,2024-09-07,1608
Republic of Ireland,2024-09-10,1582
Republic of Ireland,2024-10-10,1609
Republic of Ireland,2024-10-13,1600
Republic of Ireland,2024-11-14,1613
Republic of Ireland,2024-11-17,1608
Republic of Ireland,2025-10-11,1601
Republic of Ireland,2025-11-13,1659
Republic of Ireland,2026-03-26,1696
Romania,2024-03-22,1667
Romania,2024-03-26,1664
Romania,2024-06-04,1657
Romania,2024-06-07,1647
Romania,2024-06-17,1714
Romania,2024-06-22,1698
Romania,2024-06-26,1698
Romania,2024-07-02,1682
Romania,2024-09-06,1709
Romania,2024-09-09,1713
Romania,2024-10-12,1723
Romania,2024-10-15,1729
Romania,2024-11-15,1715
Romania,2024-11-18,1719
Romania,2025-06-07,1677
Romania,2025-09-05,1663
Romania,2025-10-12,1677
Romania,2025-11-15,1642
Romania,2026-03-26,1637
Russia,2024-03-21,1773
Russia,2024-06-07,1781
Russia,2024-09-05,1786
Russia,2024-11-15,1786
Russia,2024-11-19,1789
Russia,2025-09-07,1796
Russia,2025-10-10,1802
Rwanda,2024-03-22,1307
Rwanda,2024-03-25,1337
Rwanda,2024-06-06,1318
Rwanda,2024-06-11,1336
Rwanda,2024-09-04,1345
Rwanda,2024-09-10,1353
Rwanda,2024-10-11,1323
Rwanda,2024-10-15,1344
Rwanda,2024-11-14,1320
Rwanda,2024-11-18,1356
Rwanda,2025-10-14,1309
San Marino,2024-03-20,770
San Marino,2024-03-24,776
San Marino,2024-06-05,776
San Marino,2024-06-11,773
San Marino,2024-09-05,798
San Marino,2024-09-10,798
San Marino,2024-10-10,793
San Marino,2024-10-13,790
San Marino,2024-11-15,799
San Marino,2024-11-18,848
San Marino,2025-06-07,845
San Marino,2025-06-10,845
San Marino,2025-09-06,842
San Marino,2025-10-09,841
San Marino,2025-11-13,833
Saudi Arabia,2024-01-04,1589
Saudi Arabia,2024-01-09,1584
Saudi Arabia,2024-01-10,1586
Saudi Arabia,2024-01-16,1610
Saudi Arabia,2024-01-21,1618
Saudi Arabia,2024-01-25,1605
Saudi Arabia,2024-01-30,1616
Saudi Arabia,2024-03-21,1621
Saudi Arabia,2024-03-26,1613
Saudi Arabia,2024-06-06,1614
Saudi Arabia,2024-06-11,1588
Saudi Arabia,2024-09-05,1573
Saudi Arabia,2024-09-10,1589
Saudi Arabia,2024-10-10,1574
Saudi Arabia,2024-10-15,1563
Saudi Arabia,2024-11-14,1576
Saudi Arabia,2024-11-19,1536
Saudi Arabia,2024-12-17,1542
Saudi Arabia,2024-12-22,1517
Saudi Arabia,2024-12-25,1520
Saudi Arabia,2024-12-28,1559
Saudi Arabia,2024-12-31,1536
Saudi Arabia,2025-06-10,1591
Saudi Arabia,2025-09-08,1587
Saudi Arabia,2025-10-14,1585
Saudi Arabia,2025-11-14,1593
Saudi Arabia,2025-11-18,1578
Saudi Arabia,2025-12-02,1592
Saudi Arabia,2025-12-05,1606
Saudi Arabia,2025-12-08,1597
Saudi Arabia,2025-12-11,1611
Saudi Arabia,2025-12-15,1595
Saudi Arabia,2026-03-27,1571
Saudi Arabia,2026-03-31,1568
Scotland,2024-03-22,1793
Scotland,2024-03-26,1775
Scotland,2024-06-03,1775
Scotland,2024-06-07,1769
Scotland,2024-06-14,1751
Scotland,2024-06-19,1758
Scotland,2024-06-23,1734
Scotland,2024-09-05,1708
Scotland,2024-09-08,1704
Scotland,2024-10-12,1698
Scotland,2024-10-15,1708
Scotland,2024-11-15,1734
Scotland,2024-11-18,1759
Scotland,2025-06-06,1716
Scotland,2025-06-09,1717
Scotland,2025-09-05,1729
Scotland,2025-09-08,1741
Scotland,2025-10-09,1767
Scotland,2025-10-12,1771
Scotland,2025-11-15,1756
Scotland,2025-11-18,1790
Scotland,2026-03-28,1780
Scotland,2026-03-31,1767
Senegal,2024-01-08,1732
Senegal,2024-01-15,1743
Senegal,2024-01-19,1766
Senegal,2024-01-23,1778
Senegal,2024-01-29,1769
Senegal,2024-03-22,1774
Senegal,2024-03-26,1776
Senegal,2024-06-06,1761
Senegal,2024-06-09,1767
Senegal,2024-09-06,1751
Senegal,2024-09-09,1754
Senegal,2024-10-11,1756
Senegal,2024-10-15,1760
Senegal,2024-11-14,1769
Senegal,2024-11-19,1771
Senegal,2025-06-10,1785
Senegal,2025-11-15,1801
Senegal,2025-11-18,1804
Senegal,2025-12-23,1809
Senegal,2025-12-27,1797
Senegal,2025-12-30,1807
Senegal,2026-01-03,1812
Senegal,2026-01-09,1823
Senegal,2026-01-14,1838
Senegal,2026-01-18,1870
Senegal,2026-03-28,1878
Senegal,2026-03-31,1879
Serbia,2024-03-21,1786
Serbia,2024-03-25,1788
Serbia,2024-06-04,1783
Serbia,2024-06-08,1801
Serbia,2024-06-16,1788
Serbia,2024-06-20,1785
Serbia,2024-06-25,1789
Serbia,2024-09-05,1802
Serbia,2024-09-08,1784
Serbia,2024-10-12,1811
Serbia,2024-10-15,1806
Serbia,2024-11-15,1812
Serbia,2024-11-18,1809
Serbia,2025-09-09,1805
Serbia,2025-11-13,1767
Serbia,2026-03-27,1766
Serbia,2026-03-31,1769
Slovakia,2024-03-23,1649
Slovakia,2024-03-26,1654
Slovakia,2024-06-05,1654
Slovakia,2024-06-09,1670
Slovakia,2024-06-17,1713
Slovakia,2024-06-21,1693
Slovakia,2024-06-26,1693
Slovakia,2024-06-30,1684
Slovakia,2024-09-05,1693
Slovakia,2024-09-08,1701
Slovakia,2024-10-11,1695
Slovakia,2024-10-14,1712
Slovakia,2024-11-16,1698
Slovakia,2024-11-19,1701
Slovakia,2025-09-04,1707
Slovakia,2025-11-17,1687
Slovenia,2024-01-20,1724
Slovenia,2024-03-21,1716
Slovenia,2024-03-26,1739
Slovenia,2024-06-04,1741
Slovenia,2024-06-08,1733
Slovenia,2024-06-16,1740
Slovenia,2024-06-20,1743
Slovenia,2024-06-25,1758
Slovenia,2024-07-01,1771
Slovenia,2024-09-06,1771
Slovenia,2024-09-09,1777
Slovenia,2024-10-10,1749
Slovenia,2024-10-13,1759
Slovenia,2024-11-14,1714
Slovenia,2024-11-17,1727
Slovenia,2025-06-10,1752
Slovenia,2025-09-05,1747
Slovenia,2025-09-08,1731
Slovenia,2025-10-13,1735
Slovenia,2025-11-18,1695
South Africa,2024-01-10,1478
South Africa,2024-01-16,1455
South Africa,2024-01-21,1498
South Africa,2024-01-24,1510
South Africa,2024-01-30,1575
South Africa,2024-02-03,1574
South Africa,2024-02-07,1580
South Africa,2024-02-10,1576
South Africa,2024-03-21,1563
South Africa,2024-03-26,1571
South Africa,2024-06-07,1579
South Africa,2024-06-11,1585
South Africa,2024-06-26,1571
South Africa,2024-06-29,1556
South Africa,2024-07-02,1559
South Africa,2024-09-06,1545
South Africa,2024-09-10,1550
South Africa,2024-10-11,1558
South Africa,2024-10-15,1547
South Africa,2024-11-15,1573
South Africa,2024-11-19,1576
South Africa,2025-09-09,1527
South Africa,2025-10-10,1514
South Africa,2025-10-14,1525
South Africa,2025-11-15,1531
South Africa,2025-12-22,1559
South Africa,2025-12-26,1538
South Africa,2025-12-29,1551
South Africa,2026-01-04,1529
South Africa,2026-03-27,1532
South Africa,2026-03-31,1525
South Korea,2024-01-06,1804
South Korea,2024-01-15,1812
South Korea,2024-01-20,1795
South Korea,2024-01-25,1772
South Korea,2024-01-30,1761
South Korea,2024-02-02,1788
South Korea,2024-02-06,1730
South Korea,2024-03-21,1713
South Korea,2024-03-26,1732
South Korea,2024-06-06,1736
South Korea,2024-06-11,1739
South Korea,2024-09-05,1722
South Korea,2024-09-10,1744
South Korea,2024-10-10,1773
South Korea,2024-10-15,1782
South Korea,2024-11-14,1790
South Korea,2024-11-19,1774
South Korea,2025-06-05,1767
South Korea,2025-06-10,1770
South Korea,2025-09-06,1771
South Korea,2025-09-09,1774
South Korea,2025-10-10,1760
South Korea,2025-10-14,1774
South Korea,2025-11-14,1782
South Korea,2025-11-18,1784
South Korea,2026-03-28,1758
South Korea,2026-03-31,1752
Spain,2024-03-22,2023
Spain,2024-03-26,2020
Spain,2024-06-05,2020
Spain,2024-06-08,2021
Spain,2024-06-15,2058
Spain,2024-06-20,2076
Spain,2024-06-24,2080
Spain,2024-06-30,2089
Spain,2024-07-05,2112
Spain,2024-07-09,2134
Spain,2024-07-14,2150
Spain,2024-09-05,2137
Spain,2024-09-08,2157
Spain,2024-10-12,2161
Spain,2024-10-15,2166
Spain,2024-11-15,2175
Spain,2024-11-18,2178
Spain,2025-06-05,2167
Spain,2025-06-08,2157
Spain,2025-09-04,2159
Spain,2025-09-07,2179
Spain,2025-10-11,2181
Spain,2025-10-14,2182
Spain,2025-11-15,2189
Spain,2025-11-18,2172
Spain,2026-03-27,2174
Spain,2026-03-31,2165
Sudan,2024-03-10,1314
Sudan,2024-03-14,1318
Sudan,2024-03-22,1329
Sudan,2024-03-25,1320
Sudan,2024-05-15,1331
Sudan,2024-05-19,1331
Sudan,2024-06-06,1374
Sudan,2024-06-11,1397
Sudan,2024-08-30,1381
Sudan,2024-09-04,1393
Sudan,2024-09-09,1386
Sudan,2024-10-10,1397
Sudan,2024-10-15,1435
Sudan,2024-11-14,1378
Sudan,2024-11-18,1388
Sudan,2025-10-14,1368
Sudan,2025-12-06,1382
Sudan,2025-12-24,1344
Sudan,2026-01-03,1350
Suriname,2024-03-24,1307
Suriname,2024-06-05,1316
Suriname,2024-06-08,1318
Suriname,2024-09-05,1353
Suriname,2024-09-09,1337
Suriname,2024-10-11,1348
Suriname,2024-10-15,1365
Suriname,2024-11-15,1359
Suriname,2024-11-19,1356
Suriname,2025-09-04,1399
Suriname,2025-10-14,1440
Sweden,2024-01-12,1694
Sweden,2024-03-21,1691
Sweden,2024-03-25,1696
Sweden,2024-06-05,1692
Sweden,2024-06-08,1674
Sweden,2024-09-05,1697
Sweden,2024-09-08,1702
Sweden,2024-10-11,1708
Sweden,2024-10-14,1723
Sweden,2024-11-16,1737
Sweden,2024-11-19,1744
Sweden,2025-06-06,1754
Sweden,2025-06-10,1760
Sweden,2025-09-05,1765
Sweden,2025-09-08,1729
Sweden,2025-10-10,1703
Sweden,2025-10-13,1674
Sweden,2025-11-15,1664
Sweden,2025-11-18,1660
Sweden,2026-03-26,1702
Sweden,2026-03-31,1719
Switzerland,2024-03-23,1795
Switzerland,2024-03-26,1803
Switzerland,2024-06-04,1805
Switzerland,2024-06-08,1804
Switzerland,2024-06-15,1844
Switzerland,2024-06-19,1837
Switzerland,2024-06-23,1851
Switzerland,2024-06-29,1897
Switzerland,2024-07-06,1903
Switzerland,2024-09-05,1874
Switzerland,2024-09-08,1854
Switzerland,2024-10-12,1827
Switzerland,2024-10-15,1823
Switzerland,2024-11-15,1817
Switzerland,2024-11-18,1814
Switzerland,2025-06-07,1827
Switzerland,2025-06-10,1845
Switzerland,2025-09-05,1854
Switzerland,2025-09-08,1870
Switzerland,2025-10-10,1896
Switzerland,2025-10-13,1892
Switzerland,2025-11-15,1902
Switzerland,2025-11-18,1897
Switzerland,2026-03-27,1885
Switzerland,2026-03-31,1889
Syria,2024-01-05,1421
Syria,2024-01-08,1418
Syria,2024-01-13,1432
Syria,2024-01-18,1426
Syria,2024-01-23,1439
Syria,2024-01-31,1460
Syria,2024-03-21,1443
Syria,2024-03-26,1447
Syria,2024-06-06,1423
Syria,2024-06-11,1419
Syria,2024-09-06,1424
Syria,2024-09-09,1440
Syria,2024-10-11,1451
Syria,2024-10-14,1440
Syria,2024-11-19,1437
Syria,2025-12-01,1487
Syria,2025-12-04,1491
Tanzania,2024-01-07,1347
Tanzania,2024-01-17,1342
Tanzania,2024-01-21,1352
Tanzania,2024-01-24,1362
Tanzania,2024-03-22,1351
Tanzania,2024-03-25,1353
Tanzania,2024-05-15,1342
Tanzania,2024-05-19,1342
Tanzania,2024-06-02,1345
Tanzania,2024-06-11,1377
Tanzania,2024-09-04,1368
Tanzania,2024-09-10,1394
Tanzania,2024-10-10,1387
Tanzania,2024-10-15,1365
Tanzania,2024-11-16,1386
Tanzania,2024-11-19,1407
Tanzania,2025-10-14,1336
Tanzania,2025-12-30,1342
Tanzania,2026-01-04,1340
Thailand,2024-01-01,1383
Thailand,2024-01-16,1409
Thailand,2024-01-21,1418
Thailand,2024-01-25,1431
Thailand,2024-01-30,1420
Thailand,2024-03-21,1437
Thailand,2024-03-26,1418
Thailand,2024-06-06,1423
Thailand,2024-06-11,1428
Thailand,2024-09-10,1440
Thailand,2024-10-11,1442
Thailand,2024-10-14,1453
Thailand,2024-11-14,1447
Thailand,2024-11-17,1437
Thailand,2024-12-08,1438
Thailand,2024-12-14,1445
Thailand,2024-12-17,1457
Thailand,2024-12-20,1458
Thailand,2024-12-27,1425
Thailand,2024-12-30,1430
Thailand,2025-09-07,1351
Togo,2024-01-05,1387
Togo,2024-03-22,1393
Togo,2024-03-26,1393
Togo,2024-06-05,1377
Togo,2024-06-09,1370
Togo,2024-09-06,1359
Togo,2024-09-09,1372
Togo,2024-10-10,1365
Togo,2024-10-14,1356
Togo,2024-11-13,1336
Togo,2024-11-17,1381
Togo,2025-10-10,1349
Trinidad and Tobago,2024-03-01,1424
Trinidad and Tobago,2024-03-03,1427
Trinidad and Tobago,2024-03-23,1417
Trinidad and Tobago,2024-05-13,1421
Trinidad and Tobago,2024-05-15,1427
Trinidad and Tobago,2024-06-05,1410
Trinidad and Tobago,2024-06-08,1413
Trinidad and Tobago,2024-09-06,1395
Trinidad and Tobago,2024-09-10,1383
Trinidad and Tobago,2024-10-10,1384
Trinidad and Tobago,2024-10-14,1400
Trinidad and Tobago,2024-12-17,1394
Trinidad and Tobago,2025-05-31,1395
Trinidad and Tobago,2025-06-19,1394
Trinidad and Tobago,2025-09-05,1401
Trinidad and Tobago,2025-10-14,1419
Tunisia,2024-01-06,1729
Tunisia,2024-01-10,1733
Tunisia,2024-01-16,1689
Tunisia,2024-01-20,1686
Tunisia,2024-01-24,1674
Tunisia,2024-03-23,1684
Tunisia,2024-03-26,1677
Tunisia,2024-06-05,1686
Tunisia,2024-06-09,1671
Tunisia,2024-09-05,1674
Tunisia,2024-09-08,1679
Tunisia,2024-10-11,1642
Tunisia,2024-10-15,1629
Tunisia,2024-11-14,1634
Tunisia,2024-11-18,1598
Tunisia,2025-11-14,1642
Tunisia,2025-11-18,1650
Tunisia,2025-12-01,1620
Tunisia,2025-12-04,1612
Tunisia,2025-12-07,1641
Tunisia,2025-12-23,1660
Tunisia,2025-12-27,1633
Tunisia,2025-12-30,1615
Tunisia,2026-01-03,1614
Tunisia,2026-03-28,1626
Tunisia,2026-03-31,1636
Turkey,2024-03-22,1759
Turkey,2024-03-26,1749
Turkey,2024-06-04,1756
Turkey,2024-06-10,1748
Turkey,2024-06-18,1777
Turkey,2024-06-22,1759
Turkey,2024-06-26,1784
Turkey,2024-07-02,1818
Turkey,2024-07-06,1804
Turkey,2024-09-06,1803
Turkey,2024-09-09,1811
Turkey,2024-10-11,1815
Turkey,2024-10-14,1834
Turkey,2024-11-16,1822
Turkey,2024-11-19,1774
Turkey,2025-06-07,1847
Turkey,2025-06-10,1836
Turkey,2025-09-04,1855
Turkey,2025-09-07,1835
Turkey,2025-10-11,1847
Turkey,2025-10-14,1861
Turkey,2025-11-15,1864
Turkey,2025-11-18,1881
Turkey,2026-03-26,1886
Turkey,2026-03-31,1903
Uganda,2024-01-19,1380
Uganda,2024-03-22,1356
Uganda,2024-03-26,1360
Uganda,2024-06-07,1373
Uganda,2024-06-10,1361
Uganda,2024-09-06,1375
Uganda,2024-09-09,1389
Uganda,2024-10-11,1393
Uganda,2024-10-15,1403
Uganda,2024-11-15,1377
Uganda,2024-11-19,1395
Uganda,2025-12-23,1416
Ukraine,2024-03-21,1857
Ukraine,2024-03-26,1863
Ukraine,2024-06-03,1867
Ukraine,2024-06-07,1850
Ukraine,2024-06-11,1853
Ukraine,2024-06-17,1786
Ukraine,2024-06-21,1806
Ukraine,2024-06-26,1816
Ukraine,2024-09-07,1786
Ukraine,2024-09-10,1767
Ukraine,2024-10-11,1786
Ukraine,2024-10-14,1783
Ukraine,2024-11-16,1784
Ukraine,2024-11-19,1802
Ukraine,2025-06-10,1799
Ukraine,2025-09-05,1788
Ukraine,2025-11-13,1788
Ukraine,2026-03-26,1760
United Arab Emirates,2024-01-06,1518
United Arab Emirates,2024-01-14,1524
United Arab Emirates,2024-01-18,1516
United Arab Emirates,2024-01-23,1509
United Arab Emirates,2024-01-28,1501
United Arab Emirates,2024-03-21,1503
United Arab Emirates,2024-03-26,1509
United Arab Emirates,2024-06-06,1511
United Arab Emirates,2024-06-11,1502
United Arab Emirates,2024-09-05,1549
United Arab Emirates,2024-09-10,1538
United Arab Emirates,2024-10-10,1526
United Arab Emirates,2024-10-15,1519
United Arab Emirates,2024-11-14,1528
United Arab Emirates,2024-11-19,1563
United Arab Emirates,2024-12-21,1562
United Arab Emirates,2024-12-24,1534
United Arab Emirates,2024-12-27,1533
United Arab Emirates,2025-03-20,1528
United Arab Emirates,2025-06-05,1544
United Arab Emirates,2025-10-14,1548
United Arab Emirates,2025-11-13,1544
United Arab Emirates,2025-11-18,1532
United Arab Emirates,2025-12-03,1516
United Arab Emirates,2025-12-12,1548
United States,2024-01-20,1760
United States,2024-03-21,1772
United States,2024-03-24,1798
United States,2024-06-08,1785
United States,2024-06-12,1789
United States,2024-06-23,1800
United States,2024-06-27,1761
United States,2024-07-01,1746
United States,2024-09-07,1733
United States,2024-09-10,1726
United States,2024-10-12,1737
United States,2024-10-15,1728
United States,2024-11-14,1747
United States,2024-11-18,1758
United States,2025-06-07,1712
United States,2025-06-10,1694
United States,2025-06-22,1721
United States,2025-07-02,1720
United States,2025-07-06,1696
United States,2025-09-06,1679
United States,2025-09-09,1698
United States,2025-10-10,1702
United States,2025-10-14,1712
United States,2025-11-15,1723
United States,2025-11-18,1747
United States,2026-03-28,1730
United States,2026-03-31,1721
Uruguay,2024-03-26,1988
Uruguay,2024-05-31,1981
Uruguay,2024-06-05,1991
Uruguay,2024-06-23,2003
Uruguay,2024-06-27,2011
Uruguay,2024-07-01,2026
Uruguay,2024-07-06,2026
Uruguay,2024-07-10,2002
Uruguay,2024-07-13,1986
Uruguay,2024-09-01,1977
Uruguay,2024-09-06,1960
Uruguay,2024-09-10,1955
Uruguay,2024-10-11,1927
Uruguay,2024-10-15,1918
Uruguay,2024-11-15,1939
Uruguay,2024-11-19,1948
Uruguay,2025-06-05,1889
Uruguay,2025-06-10,1901
Uruguay,2025-09-04,1914
Uruguay,2025-09-09,1907
Uruguay,2025-10-10,1908
Uruguay,2025-10-13,1913
Uruguay,2025-11-15,1914
Uruguay,2025-11-18,1890
Uruguay,2026-03-27,1896
Uruguay,2026-03-31,1892
Uzbekistan,2024-01-07,1647
Uzbekistan,2024-01-13,1633
Uzbekistan,2024-01-18,1642
Uzbekistan,2024-01-23,1652
Uzbekistan,2024-01-30,1663
Uzbekistan,2024-02-03,1663
Uzbekistan,2024-03-21,1666
Uzbekistan,2024-03-26,1667
Uzbekistan,2024-06-06,1669
Uzbekistan,2024-06-11,1681
Uzbekistan,2024-09-05,1685
Uzbekistan,2024-09-10,1691
Uzbekistan,2024-10-10,1693
Uzbekistan,2024-10-15,1700
Uzbekistan,2024-11-14,1678
Uzbekistan,2024-11-19,1684
Uzbekistan,2025-03-25,1697
Uzbekistan,2025-06-05,1694
Uzbekistan,2025-06-10,1707
Uzbekistan,2025-10-10,1719
Uzbekistan,2025-10-13,1714
Uzbekistan,2025-11-14,1734
Uzbekistan,2025-11-18,1735
Uzbekistan,2026-01-26,1728
Uzbekistan,2026-03-27,1732
Uzbekistan,2026-03-30,1727
Venezuela,2024-03-21,1750
Venezuela,2024-03-24,1744
Venezuela,2024-06-22,1778
Venezuela,2024-06-26,1805
Venezuela,2024-06-30,1826
Venezuela,2024-07-05,1820
Venezuela,2024-09-05,1765
Venezuela,2024-09-10,1770
Venezuela,2024-10-10,1783
Venezuela,2024-10-15,1765
Venezuela,2024-11-14,1773
Venezuela,2024-11-19,1744
Venezuela,2025-06-10,1745
Venezuela,2025-09-04,1741
Venezuela,2025-09-09,1717
Venezuela,2025-10-10,1715
Venezuela,2025-11-14,1727
Venezuela,2025-11-18,1715
Venezuela,2026-03-30,1727
Wales,2024-03-21,1715
Wales,2024-03-26,1709
Wales,2024-06-06,1699
Wales,2024-06-09,1683
Wales,2024-09-06,1684
Wales,2024-09-09,1701
Wales,2024-10-11,1699
Wales,2024-10-14,1705
Wales,2024-11-16,1717
Wales,2024-11-19,1732
Wales,2025-06-09,1726
Wales,2025-09-09,1724
Wales,2025-10-09,1721
Wales,2025-10-13,1692
Wales,2026-03-26,1703
Zambia,2024-01-09,1492
Zambia,2024-01-17,1492
Zambia,2024-01-21,1482
Zambia,2024-01-24,1476
Zambia,2024-03-23,1470
Zambia,2024-03-26,1483
Zambia,2024-06-07,1479
Zambia,2024-06-11,1447
Zambia,2024-06-27,1414
Zambia,2024-06-30,1374
Zambia,2024-07-02,1351
Zambia,2024-09-06,1345
Zambia,2024-09-10,1358
Zambia,2024-10-11,1344
Zambia,2024-10-15,1355
Zambia,2024-11-15,1383
Zambia,2024-11-19,1408
Zambia,2025-11-15,1368
Zambia,2025-12-29,1371
Zambia,2026-03-31,1371
Zimbabwe,2024-03-23,1341
Zimbabwe,2024-03-26,1321
Zimbabwe,2024-06-07,1285
Zimbabwe,2024-06-11,1279
Zimbabwe,2024-06-27,1300
Zimbabwe,2024-06-30,1340
Zimbabwe,2024-07-02,1315
Zimbabwe,2024-09-06,1321
Zimbabwe,2024-09-10,1334
Zimbabwe,2024-10-10,1355
Zimbabwe,2024-10-14,1383
Zimbabwe,2024-11-15,1384
Zimbabwe,2024-11-19,1378
Zimbabwe,2025-10-10,1368
Zimbabwe,2025-11-17,1352
Zimbabwe,2025-12-22,1342
Zimbabwe,2025-12-29,1342
